,Date,Hour,State,code,Train,CarNumber,Equipement,Pressure
44827,2022-05-17,12:22:44,App,Door,28TR_,C5,3D,2.85
44833,2022-05-17,12:22:17,Disp,Door,15TR_,C4,2G,2.78
44837,2022-05-17,12:21:21,App,Door,15TR_,C4,2G,2.78
44838,2022-05-17,12:20:40,App,Door,55TR_,C3,2G,3.38
44839,2022-05-17,12:20:40,Disp,Door,55TR_,C3,2G,3.38
44843,2022-05-17,12:20:34,Disp,Door,15TR_,C4,2G,2.78
44845,2022-05-17,12:20:13,App,Door,15TR_,C4,2G,2.78
44849,2022-05-17,12:19:40,Disp,Door,15TR_,C4,2G,2.78
44851,2022-05-17,12:19:13,App,Door,15TR_,C4,2G,2.78
44852,2022-05-17,12:18:38,App,Pressure,2TR_,T,-,-
44853,2022-05-17,12:18:38,Disp,Pressure,2TR_,T,-,-
44854,2022-05-17,12:17:49,Disp,Door,7TR_,C3,1G,3.08
44855,2022-05-17,12:17:48,App,Door,7TR_,C3,1G,3.08
44859,2022-05-17,12:16:52,App,Door,15TR_,C4,1G,2.78
44861,2022-05-17,12:16:52,Disp,Door,15TR_,C4,1G,2.78
44862,2022-05-17,12:16:51,App,Door,15TR_,C4,1G,2.78
44863,2022-05-17,12:15:32,Disp,Door,15TR_,C4,1G,2.78
44864,2022-05-17,12:15:27,App,Door,15TR_,C4,1G,2.78
44865,2022-05-17,12:14:59,App,Pressure,58TR_,T,-,-
44866,2022-05-17,12:14:59,Disp,Pressure,58TR_,T,-,-
44870,2022-05-17,12:14:11,Disp,Door,15TR_,C4,1G,2.78
44872,2022-05-17,12:13:56,App,Door,15TR_,C4,1G,2.78
44883,2022-05-17,12:10:23,Disp,Door,110TR_,C4,2D,3.12
44884,2022-05-17,12:10:22,App,Door,110TR_,C4,2D,3.12
44889,2022-05-17,12:09:06,App,Pressure,58TR_,T,-,-
44890,2022-05-17,12:09:06,Disp,Pressure,58TR_,T,-,-
44898,2022-05-17,12:06:46,Disp,Door,15TR_,C5,3G,2.78
44899,2022-05-17,12:06:34,Disp,Door,65TR_,C1,1G,2.78
44900,2022-05-17,12:06:26,App,Door,65TR_,C1,1G,2.78
44903,2022-05-17,12:06:12,Disp,Door,65TR_,C1,2G,2.78
44905,2022-05-17,12:05:49,App,Door,15TR_,C5,3G,2.78
44906,2022-05-17,12:05:46,App,Door,65TR_,C1,2G,2.78
44907,2022-05-17,12:05:28,Disp,Door,65TR_,C1,3G,2.78
44908,2022-05-17,12:05:20,App,Door,65TR_,C1,3G,2.78
44912,2022-05-17,12:04:56,Disp,Door,15TR_,C5,3G,2.78
44916,2022-05-17,12:04:50,Disp,Door,7TR_,C3,3D,2.85
44917,2022-05-17,12:04:47,Disp,Door,65TR_,C3,1G,2.78
44921,2022-05-17,12:04:42,Disp,DoorGeneral,15TR_,T,-,2.78
44922,2022-05-17,12:04:42,Disp,Door,15TR_,C5,2G,2.78
44923,2022-05-17,12:04:41,App,DoorGeneral,15TR_,T,-,2.78
44924,2022-05-17,12:04:41,App,Door,15TR_,C5,3G,2.78
44926,2022-05-17,12:04:41,Disp,DoorGeneral,15TR_,T,-,2.78
44927,2022-05-17,12:04:41,Disp,Door,15TR_,C5,3G,2.78
44929,2022-05-17,12:04:40,App,Door,7TR_,C3,3D,2.85
44930,2022-05-17,12:04:40,App,DoorGeneral,15TR_,T,-,2.78
44931,2022-05-17,12:04:40,App,Door,15TR_,C5,3G,2.78
44932,2022-05-17,12:04:38,App,Door,65TR_,C3,1G,2.78
44933,2022-05-17,12:04:22,Disp,Door,65TR_,C3,2G,2.78
44934,2022-05-17,12:04:13,App,Door,65TR_,C3,2G,2.78
44937,2022-05-17,12:03:59,Disp,Door,65TR_,C3,3G,2.78
44938,2022-05-17,12:03:48,App,Door,65TR_,C3,3G,2.78
44943,2022-05-17,12:03:23,Disp,Door,65TR_,C2,3D,2.78
44944,2022-05-17,12:03:17,App,Door,65TR_,C2,3D,2.78
44945,2022-05-17,12:02:56,Disp,Door,65TR_,C2,2D,2.78
44946,2022-05-17,12:02:53,App,Door,65TR_,C2,2D,2.78
44947,2022-05-17,12:02:35,Disp,Door,65TR_,C2,1D,2.78
44948,2022-05-17,12:02:32,App,Door,65TR_,C2,1D,2.78
44949,2022-05-17,12:02:11,Disp,Door,65TR_,C4,3D,2.78
44950,2022-05-17,12:02:02,App,Door,65TR_,C4,3D,2.78
44953,2022-05-17,12:01:48,Disp,Door,65TR_,C4,2D,2.78
44954,2022-05-17,12:01:37,App,Door,65TR_,C4,2D,2.78
44957,2022-05-17,12:01:17,Disp,Door,65TR_,C4,1D,2.78
44958,2022-05-17,12:01:05,App,Door,65TR_,C4,1D,2.78
44961,2022-05-17,12:00:48,Disp,Door,65TR_,C5,3D,2.78
44962,2022-05-17,12:00:38,App,Door,65TR_,C5,3D,2.78
44963,2022-05-17,12:00:19,Disp,Door,65TR_,C5,2D,2.78
44966,2022-05-17,12:00:11,App,Door,65TR_,C5,2D,2.78
44970,2022-05-17,11:59:59,Disp,Door,65TR_,C5,1D,2.78
44971,2022-05-17,11:59:54,App,Door,15TR_,C5,2G,2.78
44972,2022-05-17,11:59:46,App,Door,65TR_,C5,1D,2.78
44982,2022-05-17,11:59:30,Disp,Door,15TR_,C5,2G,2.78
44985,2022-05-17,11:59:23,Disp,Door,65TR_,C5,1G,2.78
44987,2022-05-17,11:59:04,App,Door,65TR_,C5,1G,2.78
44988,2022-05-17,11:59:00,App,Door,15TR_,C5,2G,2.78
44990,2022-05-17,11:58:57,App,Door,15TR_,C5,2G,2.78
44992,2022-05-17,11:58:57,Disp,Door,15TR_,C5,2G,2.78
44993,2022-05-17,11:58:47,Disp,Door,65TR_,C5,2G,2.78
44994,2022-05-17,11:58:39,App,Door,65TR_,C5,2G,2.78
44997,2022-05-17,11:58:23,Disp,Door,65TR_,C5,3G,2.78
44998,2022-05-17,11:58:13,App,Door,65TR_,C5,3G,2.78
44999,2022-05-17,11:57:32,Disp,Door,65TR_,C4,1G,2.78
45000,2022-05-17,11:57:29,App,Door,65TR_,C4,1G,2.78
45001,2022-05-17,11:57:15,Disp,Door,65TR_,C4,2G,2.78
45004,2022-05-17,11:57:05,App,Door,65TR_,C4,2G,2.78
45007,2022-05-17,11:55:39,Disp,Door,65TR_,C4,3G,2.78
45008,2022-05-17,11:55:29,App,Door,65TR_,C4,3G,2.78
45009,2022-05-17,11:55:10,Disp,Door,65TR_,C2,1G,2.78
45012,2022-05-17,11:55:04,Disp,Door,64TR_,C3,3G,3.04
45013,2022-05-17,11:55:03,App,Door,65TR_,C2,1G,2.78
45014,2022-05-17,11:54:47,Disp,Door,65TR_,C2,2G,2.78
45017,2022-05-17,11:54:38,App,Door,64TR_,C3,3G,3.04
45018,2022-05-17,11:54:38,App,Door,65TR_,C2,2G,2.78
45021,2022-05-17,11:54:26,Disp,Door,65TR_,C2,3G,2.78
45022,2022-05-17,11:54:15,App,Door,65TR_,C2,3G,2.78
45025,2022-05-17,11:53:51,Disp,Door,65TR_,C3,3D,2.78
45026,2022-05-17,11:53:41,App,Door,65TR_,C3,3D,2.78
45029,2022-05-17,11:53:27,Disp,Door,65TR_,C3,2D,2.78
45030,2022-05-17,11:53:16,App,Door,65TR_,C3,2D,2.78
45031,2022-05-17,11:53:01,App,Door,15TR_,C5,1G,2.78
45032,2022-05-17,11:53:00,Disp,Door,65TR_,C3,1D,2.78
45035,2022-05-17,11:52:51,App,Door,65TR_,C3,1D,2.78
45038,2022-05-17,11:52:33,Disp,Door,65TR_,C1,3D,2.78
45041,2022-05-17,11:52:23,Disp,Door,15TR_,C5,1G,2.78
45042,2022-05-17,11:52:23,App,Door,65TR_,C1,3D,2.78
45043,2022-05-17,11:52:09,Disp,Door,65TR_,C1,2D,2.78
45044,2022-05-17,11:52:00,App,Door,65TR_,C1,2D,2.78
45047,2022-05-17,11:51:44,Disp,Door,65TR_,C1,1D,2.78
45048,2022-05-17,11:51:33,App,Door,65TR_,C1,1D,2.78
45049,2022-05-17,11:51:20,App,Door,15TR_,C5,1G,2.78
45050,2022-05-17,11:50:44,Disp,Door,31TR_,C1,2G,3
45051,2022-05-17,11:50:36,App,Door,31TR_,C1,2G,3
45054,2022-05-17,11:50:29,Disp,Door,15TR_,C5,1G,2.78
45055,2022-05-17,11:49:58,App,Door,15TR_,C5,1G,2.78
45056,2022-05-17,11:49:57,Disp,Door,15TR_,C5,1G,2.78
45057,2022-05-17,11:49:56,App,Door,15TR_,C5,1G,2.78
45060,2022-05-17,11:49:55,Disp,Door,15TR_,C5,1G,2.78
45061,2022-05-17,11:49:54,App,Door,15TR_,C5,1G,2.78
45064,2022-05-17,11:49:29,Disp,Door,15TR_,C5,1G,2.78
45065,2022-05-17,11:49:23,App,Door,15TR_,C5,1G,2.78
45068,2022-05-17,11:49:02,Disp,Door,15TR_,C5,1G,2.78
45069,2022-05-17,11:48:32,App,Door,15TR_,C5,1G,2.78
45072,2022-05-17,11:48:24,Disp,Door,15TR_,C5,1G,2.78
45075,2022-05-17,11:47:50,App,Door,15TR_,C5,1G,2.78
45076,2022-05-17,11:47:27,Disp,Door,15TR_,C5,1G,2.78
45077,2022-05-17,11:47:24,App,Door,15TR_,C5,1G,2.78
45080,2022-05-17,11:47:16,Disp,Door,15TR_,C5,1G,2.78
45081,2022-05-17,11:46:52,App,Door,15TR_,C5,1G,2.78
45084,2022-05-17,11:46:39,Disp,Door,15TR_,C5,1G,2.78
45085,2022-05-17,11:46:07,App,Door,15TR_,C5,1G,2.78
45086,2022-05-17,11:46:01,Disp,Door,111TR_,C5,2G,3.2
45087,2022-05-17,11:46:00,App,Door,111TR_,C5,2G,3.2
45090,2022-05-17,11:45:39,Disp,Door,15TR_,C5,1G,2.78
45091,2022-05-17,11:45:36,App,Door,15TR_,C5,1G,2.78
45094,2022-05-17,11:44:04,Disp,Door,15TR_,C5,1G,2.78
45095,2022-05-17,11:43:29,App,Door,15TR_,C5,1G,2.78
45098,2022-05-17,11:42:44,Disp,Door,40TR_,C2,2D,2.89
45099,2022-05-17,11:42:43,App,Door,40TR_,C2,2D,2.89
45104,2022-05-17,11:38:40,Disp,Door,127TR_,C2,1G,3.06
45105,2022-05-17,11:38:37,App,Door,127TR_,C2,1G,3.06
45112,2022-05-17,11:35:43,App,Pressure,36TR_,T,-,-
45113,2022-05-17,11:35:43,Disp,Pressure,36TR_,T,-,-
45124,2022-05-17,11:29:51,App,Door,71TR_,C3,1D,3.03
45125,2022-05-17,11:29:51,Disp,Door,71TR_,C3,1D,3.03
45136,2022-05-17,11:24:31,Disp,Pressure,2TR_,T,-,-
45137,2022-05-17,11:24:30,App,Pressure,2TR_,T,-,-
45146,2022-05-17,11:21:18,App,Pressure,24TR_,T,-,-
45147,2022-05-17,11:21:18,Disp,Pressure,24TR_,T,-,-
45150,2022-05-17,11:20:53,Disp,Door,15TR_,C5,1G,2.78
45151,2022-05-17,11:20:40,App,Door,15TR_,C5,1G,2.78
45152,2022-05-17,11:20:33,App,Pressure,75TR_,T,-,-
45153,2022-05-17,11:20:33,Disp,Pressure,75TR_,T,-,-
45158,2022-05-17,11:18:41,Disp,Door,15TR_,C5,3G,2.78
45162,2022-05-17,11:17:26,App,Door,15TR_,C5,3G,2.78
45164,2022-05-17,11:17:24,Disp,Door,15TR_,C4,1G,2.78
45166,2022-05-17,11:14:18,App,Door,15TR_,C4,1G,2.78
45168,2022-05-17,11:14:16,Disp,Door,15TR_,C4,2G,2.78
45172,2022-05-17,11:13:04,App,Door,15TR_,C4,2G,2.78
45174,2022-05-17,11:13:02,Disp,Door,15TR_,C4,3G,2.78
45178,2022-05-17,11:11:58,App,Door,15TR_,C4,3G,2.78
45180,2022-05-17,11:11:56,Disp,Door,15TR_,C2,1G,2.78
45181,2022-05-17,11:11:10,App,Door,68TR_,C1,1G,3.05
45182,2022-05-17,11:11:10,Disp,Door,68TR_,C1,1G,3.05
45184,2022-05-17,11:11:00,App,Door,15TR_,C2,1G,2.78
45186,2022-05-17,11:10:57,Disp,Door,15TR_,C2,2G,2.78
45190,2022-05-17,11:10:09,App,Door,15TR_,C2,2G,2.78
45192,2022-05-17,11:10:07,Disp,Door,15TR_,C2,3G,2.78
45194,2022-05-17,11:09:45,App,Door,15TR_,C2,3G,2.78
45196,2022-05-17,11:09:42,Disp,Door,15TR_,C3,3D,2.78
45200,2022-05-17,11:09:17,App,Door,15TR_,C3,3D,2.78
45202,2022-05-17,11:09:14,Disp,Door,15TR_,C3,2D,2.78
45204,2022-05-17,11:07:55,App,Door,15TR_,C3,2D,2.78
45206,2022-05-17,11:07:53,Disp,Door,15TR_,C3,1D,2.78
45208,2022-05-17,11:07:33,App,Door,15TR_,C3,1D,2.78
45210,2022-05-17,11:07:31,Disp,Door,15TR_,C1,3D,2.78
45212,2022-05-17,11:07:02,App,Door,15TR_,C1,3D,2.78
45214,2022-05-17,11:07:00,Disp,Door,15TR_,C1,2D,2.78
45218,2022-05-17,11:06:36,App,Door,15TR_,C1,2D,2.78
45220,2022-05-17,11:06:34,Disp,Door,15TR_,C1,1D,2.78
45223,2022-05-17,11:05:47,App,Door,15TR_,C1,1D,2.78
45226,2022-05-17,11:05:39,App,Door,90TR_,C4,2D,3.01
45227,2022-05-17,11:05:39,Disp,Door,90TR_,C4,2D,3.01
45230,2022-05-17,11:04:53,Disp,Door,15TR_,C1,1G,2.78
45232,2022-05-17,11:04:28,App,Door,15TR_,C1,1G,2.78
45234,2022-05-17,11:04:26,Disp,Door,15TR_,C1,2G,2.78
45236,2022-05-17,11:03:56,App,Door,15TR_,C1,2G,2.78
45238,2022-05-17,11:03:54,Disp,Door,15TR_,C1,3G,2.78
45239,2022-05-17,11:03:40,App,Pressure,24TR_,T,-,-
45240,2022-05-17,11:03:40,Disp,Pressure,24TR_,T,-,-
45241,2022-05-17,11:03:34,App,Door,15TR_,C1,3G,2.78
45244,2022-05-17,11:03:18,Disp,Door,15TR_,C3,1G,2.78
45247,2022-05-17,11:02:55,App,Pressure,6TR_,T,-,-
45248,2022-05-17,11:02:55,Disp,Pressure,6TR_,T,-,-
45249,2022-05-17,11:02:54,App,Pressure,36TR_,T,-,-
45250,2022-05-17,11:02:54,Disp,Pressure,36TR_,T,-,-
45251,2022-05-17,11:02:52,Disp,Door,87TR_,C3,2G,2.92
45254,2022-05-17,11:02:50,App,Door,87TR_,C3,2G,2.92
45256,2022-05-17,11:02:43,App,Door,15TR_,C3,1G,2.78
45258,2022-05-17,11:02:40,Disp,Door,15TR_,C3,2G,2.78
45260,2022-05-17,11:02:21,App,Door,15TR_,C3,2G,2.78
45262,2022-05-17,11:02:18,Disp,Door,15TR_,C3,3G,2.78
45263,2022-05-17,11:02:01,App,Door,15TR_,C3,3G,2.78
45266,2022-05-17,11:01:58,Disp,Door,15TR_,C2,3D,2.78
45268,2022-05-17,11:01:29,App,Door,15TR_,C2,3D,2.78
45270,2022-05-17,11:01:27,Disp,Door,15TR_,C2,2D,2.78
45271,2022-05-17,11:01:00,App,Door,15TR_,C2,2D,2.78
45275,2022-05-17,11:00:44,App,Pressure,6TR_,T,-,-
45276,2022-05-17,11:00:44,Disp,Pressure,6TR_,T,-,-
45277,2022-05-17,11:00:43,App,Pressure,36TR_,T,-,-
45278,2022-05-17,11:00:43,Disp,Pressure,36TR_,T,-,-
45281,2022-05-17,11:00:31,Disp,Door,15TR_,C4,3D,2.78
45283,2022-05-17,10:59:50,App,Door,15TR_,C4,3D,2.78
45285,2022-05-17,10:59:48,Disp,Door,15TR_,C4,2D,2.78
45286,2022-05-17,10:59:04,App,Door,15TR_,C4,2D,2.78
45289,2022-05-17,10:58:17,Disp,Door,15TR_,C4,1D,2.78
45291,2022-05-17,10:57:19,App,Door,15TR_,C4,1D,2.78
45293,2022-05-17,10:57:16,Disp,Door,15TR_,C5,3D,2.78
45295,2022-05-17,10:56:17,App,Door,15TR_,C5,3D,2.78
45297,2022-05-17,10:56:15,Disp,Door,15TR_,C5,2D,2.78
45298,2022-05-17,10:55:14,App,Door,15TR_,C5,2D,2.78
45301,2022-05-17,10:55:06,Disp,Door,15TR_,C5,1D,2.78
45302,2022-05-17,10:53:44,App,Door,15TR_,C5,1D,2.78
45303,2022-05-17,10:53:39,App,Pressure,6TR_,T,-,-
45304,2022-05-17,10:53:39,Disp,Pressure,6TR_,T,-,-
45305,2022-05-17,10:53:39,App,Pressure,36TR_,T,-,-
45306,2022-05-17,10:53:39,Disp,Pressure,36TR_,T,-,-
45307,2022-05-17,10:53:08,App,Door,26TR_,C2,2D,2.86
45308,2022-05-17,10:53:08,Disp,Door,26TR_,C2,2D,2.86
45311,2022-05-17,10:52:50,Disp,Door,68TR_,C5,1G,3.02
45312,2022-05-17,10:52:49,App,Door,68TR_,C5,1G,3.02
45313,2022-05-17,10:51:10,App,Pressure,6TR_,T,-,-
45314,2022-05-17,10:51:10,Disp,Pressure,6TR_,T,-,-
45315,2022-05-17,10:51:10,App,Pressure,36TR_,T,-,-
45316,2022-05-17,10:51:10,Disp,Pressure,36TR_,T,-,-
45323,2022-05-17,10:48:14,App,Pressure,6TR_,T,-,-
45324,2022-05-17,10:48:14,Disp,Pressure,6TR_,T,-,-
45325,2022-05-17,10:48:13,App,Pressure,36TR_,T,-,-
45326,2022-05-17,10:48:13,Disp,Pressure,36TR_,T,-,-
45329,2022-05-17,10:47:27,Disp,Door,45TR_,C4,3D,2.79
45332,2022-05-17,10:46:55,App,Door,45TR_,C4,3D,2.78
45335,2022-05-17,10:46:25,Disp,Door,45TR_,C4,2D,2.78
45338,2022-05-17,10:46:11,App,Door,45TR_,C4,2D,2.79
45341,2022-05-17,10:45:27,Disp,Door,45TR_,C4,1D,2.79
45342,2022-05-17,10:44:53,App,Door,45TR_,C4,1D,2.79
45343,2022-05-17,10:43:05,Disp,Door,45TR_,C4,3D,2.78
45344,2022-05-17,10:43:03,App,Door,45TR_,C4,3D,2.78
45347,2022-05-17,10:42:52,Disp,Door,45TR_,C4,3D,2.78
45348,2022-05-17,10:42:17,App,Door,45TR_,C4,3D,2.78
45351,2022-05-17,10:42:09,Disp,Door,45TR_,C4,3D,2.78
45352,2022-05-17,10:41:39,App,Door,45TR_,C4,3D,2.78
45353,2022-05-17,10:40:47,Disp,Door,45TR_,C4,2D,2.79
45354,2022-05-17,10:40:42,App,Door,45TR_,C4,2D,2.79
45357,2022-05-17,10:40:23,Disp,Door,45TR_,C4,2D,2.79
45360,2022-05-17,10:40:02,App,Door,45TR_,C4,2D,2.78
45361,2022-05-17,10:38:51,Disp,Door,45TR_,C4,1D,2.79
45362,2022-05-17,10:38:48,App,Door,45TR_,C4,1D,2.79
45369,2022-05-17,10:38:43,Disp,Door,45TR_,C4,1D,2.79
45370,2022-05-17,10:37:56,App,Door,45TR_,C4,1D,2.79
45373,2022-05-17,10:34:00,App,Door,78TR_,C5,1D,3.14
45374,2022-05-17,10:34:00,Disp,Door,78TR_,C5,1D,3.14
45381,2022-05-17,10:30:08,Disp,Door,41TR_,C2,2D,2.94
45382,2022-05-17,10:29:55,App,Door,41TR_,C2,2D,2.95
45394,2022-05-17,10:28:31,Disp,DoorGeneral,14TR_,T,-,2.83
45395,2022-05-17,10:28:31,Disp,Door,14TR_,C3,1G,2.83
45396,2022-05-17,10:28:31,Disp,Door,14TR_,C3,2G,2.83
45397,2022-05-17,10:28:31,Disp,Door,14TR_,C3,3G,2.83
45398,2022-05-17,10:28:31,Disp,Door,14TR_,C2,1D,2.83
45399,2022-05-17,10:28:31,Disp,Door,14TR_,C2,2D,2.83
45407,2022-05-17,10:28:23,Disp,Door,14TR_,C3,1D,2.83
45408,2022-05-17,10:28:23,Disp,Door,14TR_,C2,3G,2.83
45410,2022-05-17,10:28:22,Disp,Door,14TR_,C3,2D,2.83
45415,2022-05-17,10:26:42,Disp,Door,24TR_,C5,2D,2.96
45416,2022-05-17,10:26:25,App,Door,24TR_,C5,2D,2.95
45417,2022-05-17,10:25:53,App,Door,14TR_,C3,1G,2.84
45418,2022-05-17,10:25:53,App,Door,14TR_,C3,2G,2.84
45419,2022-05-17,10:25:53,App,Door,14TR_,C3,3G,2.84
45420,2022-05-17,10:25:53,App,Door,14TR_,C2,1D,2.84
45421,2022-05-17,10:25:53,App,Door,14TR_,C2,2D,2.84
45433,2022-05-17,10:24:48,App,DoorGeneral,14TR_,T,-,2.84
45434,2022-05-17,10:24:48,App,Door,14TR_,C3,1D,2.84
45435,2022-05-17,10:24:48,App,Door,14TR_,C3,2D,2.84
45436,2022-05-17,10:24:48,App,Door,14TR_,C2,3G,2.84
45451,2022-05-17,10:09:48,Disp,Door,127TR_,C2,1D,3.37
45452,2022-05-17,10:09:47,App,Door,127TR_,C2,1D,3.37
45453,2022-05-17,10:05:55,Disp,Door,40TR_,C2,1D,3.2
45454,2022-05-17,10:05:54,App,Door,40TR_,C2,1D,3.2
45455,2022-05-17,10:05:02,Disp,Door,101TR_,C2,3G,3
45456,2022-05-17,10:05:01,App,Door,101TR_,C2,3G,2.99
45463,2022-05-17,10:00:57,App,Pressure,60TR_,T,-,-
45464,2022-05-17,10:00:57,Disp,Pressure,60TR_,T,-,-
45467,2022-05-17,09:54:27,Disp,Door,123TR_,C1,2D,2.93
45468,2022-05-17,09:54:25,App,Door,123TR_,C1,2D,2.93
45471,2022-05-17,09:54:10,App,Door,106TR_,C1,2G,3
45472,2022-05-17,09:54:10,Disp,Door,106TR_,C1,2G,3
45475,2022-05-17,09:53:41,Disp,Door,122TR_,C4,1G,3.36
45476,2022-05-17,09:53:12,App,Door,122TR_,C4,1G,3.36
45477,2022-05-17,09:52:40,Disp,Door,68TR_,C2,1D,3.02
45478,2022-05-17,09:52:36,App,Door,68TR_,C2,1D,3.02
45483,2022-05-17,09:47:10,Disp,Door,115TR_,C4,1D,3.47
45484,2022-05-17,09:47:09,App,Door,115TR_,C4,1D,3.47
45489,2022-05-17,09:44:31,Disp,Door,129TR_,C5,1G,3.12
45490,2022-05-17,09:44:15,App,Door,129TR_,C5,1G,3.12
45491,2022-05-17,09:43:45,Disp,Door,83TR_,C3,2G,2.86
45492,2022-05-17,09:43:43,App,Door,83TR_,C3,2G,2.86
45497,2022-05-17,09:38:49,Disp,Door,43TR_,C1,3G,2.88
45498,2022-05-17,09:38:43,App,Door,43TR_,C1,3G,2.88
45503,2022-05-17,09:36:35,Disp,Door,111TR_,C4,3D,3.21
45504,2022-05-17,09:36:33,Disp,Pressure,99TR_,T,-,-
45505,2022-05-17,09:36:32,App,Pressure,99TR_,T,-,-
45506,2022-05-17,09:36:32,App,Door,111TR_,C4,3D,3.21
45507,2022-05-17,09:35:57,Disp,Door,8TR_,C3,3D,3.38
45508,2022-05-17,09:35:56,App,Door,8TR_,C3,3D,3.38
45509,2022-05-17,09:35:25,Disp,Door,90TR_,C5,2G,3.23
45510,2022-05-17,09:35:24,App,Door,90TR_,C5,2G,3.23
45511,2022-05-17,09:35:24,Disp,Door,107TR_,C2,2G,3.3
45512,2022-05-17,09:35:23,App,Door,107TR_,C2,2G,3.3
45521,2022-05-17,09:33:27,Disp,Pressure,102TR_,T,-,-
45522,2022-05-17,09:33:26,App,Pressure,102TR_,T,-,-
45523,2022-05-17,09:32:47,Disp,DoorGeneral,103TR_,T,-,3.15
45524,2022-05-17,09:32:47,Disp,Door,103TR_,C4,1G,3.15
45525,2022-05-17,09:32:47,Disp,Door,103TR_,C5,2G,3.15
45526,2022-05-17,09:32:47,Disp,Door,103TR_,C1,2D,3.15
45527,2022-05-17,09:32:47,Disp,Door,103TR_,C1,3D,3.15
45528,2022-05-17,09:32:46,App,DoorGeneral,103TR_,T,-,3.15
45529,2022-05-17,09:32:46,App,Door,103TR_,C3,2D,3.15
45530,2022-05-17,09:32:46,App,Door,103TR_,C2,1G,3.15
45531,2022-05-17,09:32:46,App,Door,103TR_,C4,1G,3.15
45532,2022-05-17,09:32:46,App,Door,103TR_,C5,2G,3.15
45533,2022-05-17,09:32:46,App,Door,103TR_,C1,2D,3.15
45534,2022-05-17,09:32:46,App,Door,103TR_,C1,3D,3.15
45535,2022-05-17,09:32:46,Disp,Door,103TR_,C3,2D,3.15
45536,2022-05-17,09:32:46,Disp,Door,103TR_,C2,1G,3.15
45537,2022-05-17,09:31:47,Disp,Door,48TR_,C5,1D,3.34
45538,2022-05-17,09:31:40,App,Door,48TR_,C5,1D,3.33
45543,2022-05-17,09:30:16,App,Pressure,100TR_,T,-,-
45544,2022-05-17,09:30:16,Disp,Pressure,100TR_,T,-,-
45545,2022-05-17,09:27:34,App,Pressure,51TR_,T,-,-
45546,2022-05-17,09:27:34,Disp,Pressure,51TR_,T,-,-
45547,2022-05-17,09:26:18,App,Pressure,127TR_,T,-,-
45548,2022-05-17,09:26:18,Disp,Pressure,127TR_,T,-,-
45549,2022-05-17,09:23:38,App,Pressure,25TR_,T,-,-
45550,2022-05-17,09:23:38,Disp,Pressure,25TR_,T,-,-
45561,2022-05-17,09:20:07,Disp,Door,72TR_,C2,2D,3.18
45562,2022-05-17,09:20:06,App,Door,72TR_,C2,2D,3.17
45565,2022-05-17,09:19:52,Disp,Door,99TR_,C4,3G,2.9
45566,2022-05-17,09:19:51,App,Door,38TR_,C5,3D,2.86
45567,2022-05-17,09:19:51,Disp,Door,38TR_,C5,3D,2.86
45568,2022-05-17,09:19:51,App,Door,99TR_,C4,3G,2.9
45571,2022-05-17,09:13:48,Disp,Door,26TR_,C5,3G,3.65
45572,2022-05-17,09:13:44,App,Door,26TR_,C5,3G,3.64
45581,2022-05-17,09:12:44,Disp,Door,68TR_,C5,1G,3.26
45582,2022-05-17,09:12:44,Disp,Door,68TR_,C1,2D,3.26
45583,2022-05-17,09:12:43,App,Door,68TR_,C5,1G,3.26
45584,2022-05-17,09:12:43,App,Door,68TR_,C1,2D,3.26
45585,2022-05-17,09:10:52,App,Pressure,104TR_,T,-,-
45586,2022-05-17,09:10:52,Disp,Pressure,104TR_,T,-,-
45589,2022-05-17,09:08:48,App,Pressure,89TR_,T,-,-
45590,2022-05-17,09:08:48,Disp,Pressure,89TR_,T,-,-
45593,2022-05-17,09:07:59,Disp,Door,78TR_,C5,1G,3.05
45594,2022-05-17,09:07:54,App,Door,78TR_,C5,1G,3.04
45601,2022-05-17,09:05:48,Disp,Door,26TR_,C3,3G,3.52
45602,2022-05-17,09:05:46,App,Door,26TR_,C3,3G,3.52
45609,2022-05-17,09:01:29,App,Door,26TR_,C3,2D,3.42
45610,2022-05-17,09:01:29,Disp,Door,26TR_,C3,2D,3.42
45613,2022-05-17,09:01:18,Disp,Door,30TR_,C1,1D,3.64
45614,2022-05-17,09:00:46,App,Door,30TR_,C1,1D,3.62
45615,2022-05-17,08:59:18,Disp,Door,51TR_,C4,2D,3.47
45616,2022-05-17,08:59:17,App,Door,51TR_,C4,2D,3.47
45617,2022-05-17,08:58:48,App,Pressure,51TR_,T,-,-
45618,2022-05-17,08:58:48,Disp,Pressure,51TR_,T,-,-
45619,2022-05-17,08:58:38,Disp,Door,36TR_,C3,1G,3.16
45620,2022-05-17,08:58:38,Disp,Door,36TR_,C5,3D,3.16
45621,2022-05-17,08:58:37,App,Door,36TR_,C3,1G,3.16
45622,2022-05-17,08:58:37,App,Door,36TR_,C5,3D,3.16
45625,2022-05-17,08:57:13,Disp,Door,31TR_,C1,3D,3.82
45628,2022-05-17,08:57:04,App,Door,31TR_,C1,3D,3.82
45631,2022-05-17,08:55:45,Disp,Door,90TR_,C5,2G,2.82
45632,2022-05-17,08:55:44,App,Door,90TR_,C5,2G,2.82
45637,2022-05-17,08:54:26,Disp,Door,31TR_,C1,3G,4
45638,2022-05-17,08:54:15,Disp,Door,31TR_,C1,2G,3.98
45639,2022-05-17,08:54:11,App,Door,31TR_,C1,2G,3.97
